2008,"19,146","31,384","6,089","5,061","6,714","132,490","14,301","215,186","33,256","215,644",,"1,553,781","72,826",,"99,312","30,305","99,835","39,880","1,895,939",558,"1,681,554",,"16,814,392",,,"41,397,877","5,825,319","64,037,587",37.27,26.2,,"5,135,000",,"12,245,763","2,291,686","19,672,449",377,,"240,818,855","183,400,177",,"569,930","4,513,168","8,055,265","437,357,395",178.48,,"66,050,056",18.88,,,,,"4,785",,"4,785","78,931",,"381,029","146,036",,"27,749","196,080","126,225",,"878,940","7,886","895,459",,,"15,664,645",,"15,664,645",14.27,"15,664,645",,,,,"2,624,125","7,711,703","328,920,680","1,148,390","340,404,899",97.40,,,,,,,"341,672","3,988,580",,"4,330,252","1,410","4,330,252",,,"2,000","187,791","189,791","46,446","24,454","210,410",,"480,882","70,680",,"33,352","3,546","24,795","36,569","649,824","2,370","583,387",,"893,589","137,763",,"91,986","21,902","194,885","142,453","1,482,578","2,188","1,441,101",,,,,"1,079",170,,"1,249","20,185",,,"4,648",,"5,339","9,987","77,542","9,989",,,,,,,,,,,222,,,,,,222,"7,242",,,,,"224,809","224,809","4,096",,,,,,,,,,,,"6,280",,"6,280","11,678",,,,,,,,,,,"2,154,000",,,"3,681",,"555,000","2,712,681",92.2,,,,,,,,,,,,,,,,,146,564,,146,564,,,,,,,,,,,,,,,,11.3,,,,11.3,"41,197",,,480,,480,"138,720",,,,,,,,,,,,"298,290","298,290",534,,"214,000",,78.2,"172,000",,,"13,503",,"15,263",,103,"598,905",,128,"3,000","1,016,671",128,"2,106,000",117.5,,,,,,"68,699",,304,"3,000","71,699",304,,"73,000",,483,"71,000",,,"72,166",,,,"2,800",,,"104,000",,,"4,000","326,966",825,"318,000",618.8,,"683,000",,531,,"82,900",,425,"49,000",,,"140,853",,,,"9,369",,751,"356,393",,868,"12,000","650,515","528,000",726.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"15,651","25,243","7,599","5,010","8,900","152,018","9,082","223,504","40,314","220,880",,"1,412,539","79,223",,"96,444","25,215","42,952","45,723","1,702,095",596,"1,519,718",,"16,905,431",,,"42,249,228","7,013,998","66,168,656",37.35,21.1,,"5,306,000",,"12,421,970","2,515,740","20,243,710",250,,"256,061,969","185,735,000",,"525,414","4,731,315","8,348,297","455,401,995",143.60,,"68,267,456",34.30,,,,,"4,670",,"4,670","39,370",,"269,373","161,448",,"27,339","251,932","145,400",,"855,892","6,364","875,618",,,"10,796,319","5,264","10,801,583",19.45,"10,801,583",,,,,"2,483,357","7,322,987","377,941,900","2,751,577","390,499,821",82.80,,,,,,,"630,321","2,975,140",,"3,605,461",546,"3,605,461",,,"1,000","171,178","172,178","31,523","18,260","181,817",,"407,127","80,430",,"28,274","8,235","5,714","37,228","567,007","2,233","521,468",,"791,496","102,922",,"84,967","20,085","86,438","166,946","1,252,853","2,125","1,268,138",,,,,"5,630",,,"5,630","17,073",,,"4,140",,"5,239","9,379","111,171","9,443",,,,,,,,,,,752,42.0,,,,,794,"6,546",,,,,"119,314","119,314","2,556",,,,,,,,,,,,"6,280",,"6,280","11,418",,2.45,,,,,,2.45,"32,480",,"1,958,691",,,"3,851",,"462,505","2,425,047",75.0,,,,,,,,,,,,,,,,,213,821,,213,821,,,,,,,,,,,,,7.42,,,4.76,,,,12.2,"32,356",,,73.8,,73.8,"136,782",,,,,,,,,,,,"275,560","275,560",684,,"108,741",,90.9,"320,000",,,,,"1,197",,,"463,742",,137,,"893,680",137,"1,577,000",109.4,,,,,,"76,709",,319,,"76,709",319,,"49,821",,932,"80,000",,,"80,317",,,,"3,570",,,"100,000",,,,"313,708",621,"302,000",628.4,,"616,000",,510,,"49,821",,932,"76,000",,,"102,123",,,,"14,330",,,"253,500",,846,,"495,773","431,000",659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,"15,209","30,286","5,679","2,465","13,499","171,397","10,320","248,854","42,900","265,215",,"1,601,301","75,081",,"78,174","22,808","59,193","42,665","1,879,222",704,"1,738,129",,"18,590,824",,,"43,052,233","6,940,900","68,583,957",37.70,25.7,,"5,198,000",,"12,563,285","2,491,738","20,253,023",332,,"264,318,438","194,383,451",,"523,140","4,667,733","8,503,935","472,396,696",142.67,,"68,767,232",,,,,,"3,943",,"3,943","44,075",,"279,554","149,090",,"28,517","246,056","168,746",,"871,963","8,225","882,226",,,"9,970,708","3,943","9,974,651",23.97,"9,974,651",,,,,"2,397,946","9,197,017","418,921,450","2,158,767","432,675,180",122.86,,,,,,,"744,859","4,870,361",,"5,615,220",772,"5,615,220",,,,"193,259","193,259",,"23,704","176,100",,"474,003","75,800",,"26,881","7,478","95,700","31,503","711,366","2,340","621,692",,"967,832","97,296",,"82,002","19,574","94,860","179,528","1,441,092","2,336","1,447,843",,2.0,,,"6,263",,,"6,265","22,024",,,"3,185",,"3,792","6,977","88,271","7,658",,,,,,,,,,,,"1,860",,,,,"1,860","9,632",,,,,"181,200","181,200","2,884",,,,,,,,,,,,"9,260",,"9,260","9,955",,,,,,,,,,,"2,132,465",,,"2,547",,"564,742","2,699,754",25.0,,,,,,,,,,,,,,,,,161,620,,161,620,,,,,,,,,,,,,,,,16.0,,,,16.0,"29,386",,,65,,65.0,"158,989",,,,,,,,,,,,"196,839","196,839",560,,"257,731",,59.1,"92,000",,,"27,904",,"120,800",,,"497,715",,134,,"996,150",134,"1,339,000",111.3,,,,,,"33,353",,462,,"33,353",462,,"78,003",,735,"80,000",,,"117,314",,,,"10,200",,,"71,000",,,,"356,517",633,"438,000",704.6,,"557,000",,558,,"78,003",,735,"56,000",,,"90,671",,,,"150,900",,,"333,469",,689,,"709,043","549,000",465.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,"16,488","30,165","5,407","2,218","14,729","170,991","9,436","249,432","49,130","261,749",,"1,353,741","73,452",,"158,200","30,836","63,428","45,349","1,725,005","1,099","1,417,521",,"20,732,026",,,"42,253,250","7,245,941","70,231,216",38.21,27.7,,"4,709,000",,"12,291,484","2,655,897","19,656,381",374,,"242,534,935","212,905,917",,"475,653","4,279,036","8,671,274","468,866,815",166.29,,"66,750,120",,,,,,"3,880",,"3,880","32,988",,"304,966","177,046",,"25,862","311,790","140,985",,"960,649","8,544","967,303",,,"7,561,302",,"7,561,302",38.14,"7,561,302",,,,,"2,151,032","10,192,493","462,795,803","2,037,691","477,177,019",146.40,,,,,,,"1,044,534","4,860,082",,"5,904,616",603,"5,904,616",,,,"185,130","185,130","65,360","21,751","195,468",,"444,465","77,952",,"35,288","7,129","17,492","39,161","621,487","2,329","561,296",,"977,889","108,122",,"92,646","17,918","84,739","190,794","1,472,108","2,128","1,471,948",,1,,,"5,014",,,"5,015","25,486",,,"4,423",,"2,640","7,063","88,413","7,072",,,,,,,,,,,,"2,421",,,,,"2,421","13,872",,,,,"323,800","323,800","2,639",,,,,,,,,,,,"12,500",,"12,500","9,386",,,,,,,,,,,"2,386,332",,,"1,650",,"666,979","3,054,961",100,,,,,,,,,,,,,,,,,90.2,348,,90.2,348,,,,,,,,,,,,,,,,15.4,,,,15.4,"45,305",,,5,,5.0,"328,392",,,,,,,,,,,,"308,139","308,139",523,,"283,483",,44.1,"92,000",,,"82,075",,"174,300",,,"379,284",,150,,"1,011,142",150,"1,277,000",110.0,,,,,,"24,772",,580,,"24,772",580,,"80,474",,601,"80,000",,,"209,919",,,,"56,400",,,"40,000",,,,"466,793",643,"474,000",802.0,,"503,000",,602,,"80,474",,601,"84,000",,,"188,663",,,,"313,700",,,"217,298",,966,,"884,135","762,000",532.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,"15,529","25,817","4,066","2,138","12,663","170,596","9,263","240,071","51,804","250,660",,"1,393,698","91,987",,"116,451","14,871","53,311","56,615","1,726,933",965,"1,481,913",,"23,256,876",,,"45,080,000","7,944,369","76,281,246",38.64,28.1,,"5,868,000",,"12,811,549","2,721,737","21,401,286",319,,"256,431,460","234,904,884",,"461,419","3,234,193","8,829,703","503,861,659",130.56,,"69,140,352",7.16,,,,,"5,910",,"5,910","26,303",,"248,155","163,340",,"27,199","290,457","192,239",,"921,390","7,687","927,575",,,"8,626,996",,"8,626,996",35.47,"8,626,996",,,,,"2,179,543","10,719,749","504,507,036","1,950,000","519,356,328",110.75,,,,,,,"640,160","5,508,766",,"6,148,926",487,"6,148,926",,,,"230,767","230,767","73,385","16,878","231,346",,"439,317","89,613",,"29,675","11,364","7,501","43,128","620,598","2,008","550,599",,"977,450","138,791",,"85,447","25,932","71,408","199,910","1,498,938","1,895","1,469,667",,2,,,"5,848",,,"5,850","20,380",,,"4,556",,"3,709","8,265","95,595","8,283",,,,,,22.3,22.3,"24,957",,,,"3,896",,,,,"3,896","12,214",,,,,"452,000","452,000","2,452",,,,,,,,,,,,"12,800",,"12,800","12,671",,,,,,,,,,,"883,047",,,"1,863",,"666,702","1,551,612",97.9,,,,,,,,,,,,,,,,,145,561,,145,561,,,,,,,,,647,647,"62,850",,68.6,,,27.4,,,,96.0,"54,746",,,,,,"284,667",,,,,,,,,,,,"266,224","266,224",537,,"179,177",,204,,,,"42,814",,"90,400",,,"279,282",,245,,"591,673",245,"1,344,000",216.3,,,,,,"22,027",,"1,189",,"22,027","1,189",,"80,474",,"1,163",,,,"261,744",,,,"26,900",,,"51,000",,,,"420,118",,"439,000",809.4,,"479,644",,544,,"59,716",,"1,567","88,000",,,"187,538",,,,"138,200",,,"175,164",,"1,115",,"648,618","605,000",361.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,"16,658","32,025","6,222","2,027","12,429","179,001","12,351","260,713","46,690","273,740",,"1,454,775","130,609",,"98,425","27,145","68,149","60,680","1,839,783",785,"1,416,714",,"26,341,560",,,"46,749,077","8,028,538","81,119,175",39.05,34.5,,"5,830,000",,"13,625,704","2,341,689","21,797,393",326,,"280,102,881","251,516,282",,"500,533","2,259,758","8,453,830","542,833,283",111.06,,"59,869,608",,,,,,"6,400",,"6,400","26,836",,"300,922","190,437",,"29,197","271,659","208,784",,"1,000,999","7,568","968,490",,,"11,482,749",,"11,482,749",36.38,"11,482,749",,,,,"2,126,236","11,317,000","593,336,462","2,950,000","609,729,698",120.02,,,,,,,"718,296","5,720,599",,"6,438,895",541,"6,438,895",,,,"229,730","229,730","62,889","15,500","241,013",,"483,258","93,971",,"29,364","8,378","47,497","48,742","711,210","2,242","618,210",,"959,340","149,756",,"88,368","16,567","61,734","205,370","1,481,135","2,005","1,425,870",,24,,,"6,152",,,"6,176","23,425",,,"4,577",,"2,959","7,537","95,465","7,517",,,,,,412,412,"25,057",,,,"5,128",,,,,"5,128","11,111",,,,,"355,000","355,000","2,428",,,,,,,,,,,,"12,700",,"12,700","13,330",,,,,,,,,,,"2,062,509",,,"1,742",,"518,256","2,582,507",98.8,,,,,,,,,,,,,,,,,162,625,,162,625,,,,,,,,,"3,943","3,943","23,449",,177,,,30.5,,,,207,"48,140",,,,,,"333,748",,,,,,,,,,,,"395,841","395,841",631,,"151,450",,268,,,,"67,067",,"82,300",,66.1,"199,987",,246,,"500,804",246,"1,342,000",195.4,,,,"3,280",,"33,398",,872,,"36,678",872,,"59,716",,239,,,,"140,842",,,,"26,650",,548,"45,401",,,,"272,609",,"232,000","1,114.8",,"281,775",,921,,"6,133",,"2,328",,,,"86,243",,,,"185,250",,776,"231,508",,681,,"509,134","388,000",283.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,"16,649","34,633","6,573","1,906","12,586","186,360","13,149","271,856","45,163","290,519",,"1,405,432","114,081",,"88,436","56,793","121,222","60,883","1,846,847",681,"1,315,436",,"26,266,301",,,"45,836,393","6,528,302","78,630,996",38.96,39.5,,"6,256,000",,"13,876,846","681,555","20,814,401",331,,"298,884,083","260,454,286",,"500,533","3,082,478","7,879,917","570,801,297",98.08,,"58,017,544",,,,,,"6,201",,"6,201","31,861",,"274,207","207,258",,"2,846","302,676","191,546",,"978,534","7,606","987,642",,,"9,288,289",,"9,288,289",34.87,"9,288,289",,,,,"2,723,714","11,272,000","724,186,529","1,500,000","739,682,244",92.07,,,,,,,"821,197","5,862,337",,"6,683,534",168,"6,683,534",,,,"218,563","218,563","47,618","18,724","208,453",,"465,284","99,451",,"27,313",,"85,589","50,317","727,954","2,365","660,765",,"966,050","141,681",,"83,510",,"84,858","229,869","1,505,968","2,455","1,465,388",,5.9,,,"6,887",14,,"6,907","24,715",,,"4,848",,"1,165","6,013","88,975","5,897",,,,,,10,10,"25,012",,,,"5,623",,,,,"5,623","11,765",,,,,,,"2,236",,,,,,,,,,,,"13,300",,"13,300","15,152",,14.3,,,,,,14.3,"23,773",,"1,948,626",,,"1,709",,"539,591","2,489,926",92.7,,,,,,,,,,,,,,,,,157,608,,157,608,,,,,,,,,"11,027","11,027","20,510",,354,,,11.6,,,,366,"41,468",,,61.4,,61.4,"304,448",,,,,,,,,,,,"274,662","274,662",542,,"191,432",,,,,,"563,371",,"123,600",,77.4,"14,218",,230,,"892,621",230,,,,,,"5,805",,"22,090",,808,,"27,895",808,,"6,133",,,,,,"243,355",,,,"45,850",,510,"39,801",,905,,"335,139",905,,,,"186,801",,840,,"6,133",,,,,,"128,064",,,,"272,350",,726,"203,938",,588,,"610,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,"18,348","34,430","7,014","1,622","11,790","187,694","16,475","277,372","49,630","301,922",,"968,159","173,026",,"81,575","57,531","99,488","50,519","1,430,298",670,"1,253,083",,"27,663,251",,,"45,748,546","7,497,464","80,909,261",39.37,51.1,,"6,611,000",,"13,778,494",,"20,389,494",300,,"313,628,309","246,414,782",,"500,533","2,910,343","8,470,462","571,924,429",95.35,,"60,958,000",,,,,,"5,721",,"5,721","34,869",,"282,238","221,719",,"2,937","293,272","195,715",,"995,881","7,234","960,327",,,"13,559,828",,"13,559,828",27.72,"13,559,828",,,,,"2,923,208","9,122,000","797,836,555",,"809,881,763",64.03,,,,,,,"543,408","5,813,537",,"6,356,945",198,"6,356,945",,,,"173,974","173,974","51,253","15,470","194,729",,"459,641","97,104",,"24,180",,"19,354","53,210","653,488","2,426","605,845",,"984,030","153,576",,"97,864",,"101,857","272,677","1,610,004","2,607","1,554,453",,0.7,,,"6,816",21.8,,"6,838","22,828",,,"4,662",,"2,005","6,667","115,037","6,689",,,,,,,,,,,,"5,798",,,,,"5,798","12,676",,,,,,,"1,890",,,,,20.0,,,20.0,,,,"14,100",,"14,100","17,034",,,,,,,,,,,"1,025,860",,,"1,861",,"674,757","1,702,478",104,,,,,,,,,,,,,,,,,110,424,,110,424,,,,,,,,,"16,029","16,029","17,219",,319,,,22.9,,,,342,"31,765",,,176,,176,"321,032",,,,,,,,,,,,"283,108","283,108",706,,"185,248",,,,,,"383,369",,"121,937",,134,"188,333",,224,,"878,887",224,,,,"4,219",119,"1,858",,"21,593",,920,,"27,670",920,,"51,403",,,,,,"85,983",,,,"34,428",,581,"43,459",,"1,013",,"215,273","1,013",,,,"252,372",,961,,"51,403",,,,,,"77,162",,,,"261,903",,859,"214,878",,782,,"605,346",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,"18,191","40,222","7,975","1,113","9,827","193,347","16,765","287,439","54,061","314,789",,"953,556","175,464",,"84,619","61,771","98,984","43,825","1,418,219",738,"1,055,335",,"29,426,625",,,"45,000,000","9,090,523","83,517,148",39.98,42.3,,"7,024,000",,"13,829,774",,"20,853,774",250,,"308,090,814","250,296,403",,"500,533",,"8,217,704","567,105,454",107.96,,"59,757,000",,,,,,"5,140",,"5,140","32,955",,"264,142","212,219",,"2,134","290,352","178,708",,"947,555","6,535","954,853",,,"13,958,000",,"13,958,000",27.72,"13,958,000",,,,,"2,606,630","8,929,706","846,489,297",,"858,025,634",66.53,,,,,,,"359,233","4,471,500",,"4,830,733",147,"4,830,733",,,,"165,476","165,476","37,660","12,785","161,416",,"292,769","71,714",,"28,368",,"5,067","43,420","441,338","2,521","440,448",,"389,868","134,893",,"88,254",,"78,376","193,435","884,826","2,803","826,447",,1.3,,,"6,314",41.3,,"6,357","23,941",,,"5,051",,"2,299","7,350","95,158","7,447",,,,,,,,,,,,"5,517",,,,,"5,517","10,667",,,,,,,"3,006",,,,,,,,,,,,"14,000",,"14,000","20,990",,,,,,,,,,,"610,975",,,"1,972",,"508,201","1,121,148",110,,,,,,,,,,,,,,,,,157,606,,157,606,,,,,,,,,"23,274","23,274","16,641",,272,,,14.6,,,,287,"18,663",,,27.5,,27.5,"318,519",,,,,,,,,,,,"574,660","574,660",695,,"165,119",,,,,,"57,763",,"113,000",,146,"167,959",,228,,"503,841",228,,,,,,554,8,"7,054",,876,,"7,608",876,,"37,489",,,,,,"90,318",,,,"37,600",,544,"27,312",,955,,"192,719",955,,,,"286,956",,913,,"37,489",,,,,,"52,026",,,,"247,000",,722,"202,886",,591,,"539,401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,"20,165","33,762","10,376","1,126","8,443","201,148","13,673","288,694","52,822","314,453",,"673,471","143,902",,"99,067","57,946","94,669","51,121","1,120,175",717,"813,355",,"30,897,780",,,"47,322,000","11,200,809","89,420,589",40.15,40.4,,"6,933,000",,"13,847,004",,"20,780,004",350,,"304,713,215","245,687,883",,"500,533",,"8,310,567","559,212,199",153.16,,"56,095,000",,,,,,"5,034",,"5,034","75,732",,"222,770","181,965",,"1,321","266,005","177,060",,"849,121","7,966","899,119",,,"17,135,000",,"17,135,000",17.25,"17,135,000",,,,,"2,060,285","6,000,000","876,807,170",,"884,867,455",76.29,,,,,,,"189,450","5,450,149",,"5,639,599",277,"5,639,599",,,,"165,183","165,183","20,283","13,674","171,645",,"234,780","77,716",,"30,058",,"7,872","44,764","395,190","3,009","380,887",,"327,908","146,581",,"82,262",,"85,434","209,979","852,164","3,802","745,060",,0.17,,,"7,082",21.1,,"7,103","26,170",,,"4,441",,"2,294","6,734","79,227","6,937",,,,,,,,,,,,"4,745",,,,,"4,745","11,333",,,,,,,"3,318",,,,,,,,,,,,"40,000",,"40,000","29,963",,,,,,,,,,,"940,827",,,"1,213",,"550,140","1,492,180",96.0,,,,,,,,,,,,,,,,,157,608,,157,608,,,,,,,,,"28,430","28,430","20,363",,,,,14.4,,,,14.4,"30,895",,,52.5,,52.5,"251,399",,,,,,,,,,,,"363,573","363,573",399,,"145,688",,,,,,"44,944",,"117,600",,145,"128,731",,225,,"436,963",225,,,,,,,,"14,882",,884,,"14,882",884,,"39,301",,,,,,"73,812",,,,"34,700",,548,"17,483",,"1,041",,"165,296","1,041",,,,"286,456",,949,,"39,301",,,,,,"45,597",,,,"213,500",,835,"62,317",,"1,262",,"360,715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,"17,665","39,511","12,990","1,280","9,352","213,475","15,427","309,700","54,547","336,314",,"753,173","157,832",,"121,355","59,258","106,824","56,037","1,254,480",675,"891,090",,"32,450,333",,,"50,956,601","12,540,659","95,947,593",40.07,41.5,,"6,800,000",,"13,498,431",,"20,298,431",471,,"319,386,437","256,211,430",,"500,533",,"7,884,146","583,982,546",172.96,,"45,061,000",,,,,,"4,878",,"4,878","103,158",,"245,971","200,191",,"1,654","279,488","183,592",,"910,896","8,691","920,089",,,"14,069,000",,"14,069,000",16.20,"14,069,000",,,,,"1,396,107","6,000,000","896,454,386",,"903,850,494",75.90,,,,,,,"554,744","6,073,040",,"6,627,784",318,"6,627,784",,,,"149,706","149,706","10,316","17,637","150,156",,"261,616","93,577",,"32,894",,"8,597","49,887","446,571","2,943","423,638",,"584,945","131,472",,"85,275",,"90,808","254,281","1,146,781","3,856","999,155",,0.81,,,"6,557",82.1,,"6,640","27,391",,,"5,737",,"1,999","7,735","86,351","7,685",,,,,,,,,,,,"3,397",,,,,"3,397","11,972",,,,,,,"3,407",,,,,,,,,,,,"58,800",,"58,800","31,684",,,,,,,,,,,"849,927",,,"1,040",,"555,358","1,406,325",94.6,,,,,,,,,,,,,,,,,111,430,,111,430,,,,,,,,,"29,932","29,932","20,055",,,,,14.4,,,,14.4,"41,110",,,82.8,,82.8,"285,992",,,,,,,,,,,,"360,133","360,133",287,,"105,399",,,,,,"24,390",,"121,700",,145,"182,509",,234,,"433,998",234,,,,,,,,"8,033",,"1,183",,"8,033","1,183",,"33,127",,,,,,"48,381",,,,"38,000",,604,"25,631",,"1,155",,"145,139","1,155",,,,"260,030",,"1,063",,"33,127",,,,,,"27,515",,,,"289,100",,"1,301","97,328",,"1,702",,"447,070",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,"14,989","41,326","24,006","1,883","8,545","218,340","15,552","324,640","64,686","350,922",,"833,898","155,864",,"94,281","58,954","106,735","75,357","1,325,089",751,"875,115",,"40,794,597",,,"52,548,000","12,201,190","105,543,787",41.02,40.3,,"6,545,000",,"14,014,470",,"20,559,470",333,,"323,724,292","258,150,072",,"500,533",,"7,607,093","589,981,990",161.20,,"42,256,000",,,,,,"5,741",,"5,741","45,428",,"222,596","208,873",,"1,509","321,013","171,167",,"925,157","8,639","927,841",,,"12,999,000",,"12,999,000",19.30,"12,999,000",,,,,"2,251,172","5,750,000","909,044,407",,"917,045,579",115.11,,,,,,,"559,757","5,539,590",,"6,099,347",344,"6,099,347",,,,"153,502","153,502","5,248","20,391","149,929",,"298,547","95,626",,"44,336",,"7,156","55,321","500,985","2,899","468,889",,"751,129","124,725",,"101,614",,"88,671","271,182","1,337,321","3,672","1,169,807",,0.37,,,"7,418",99.3,,"7,518","28,825",,,"5,974",,"1,751","7,725","91,850","7,798",,,,,,,,,,,,"4,639",,,,,"4,639","10,000",,,,,,,"3,043",,,,,,,,,,,,"45,000",,"45,000","29,275",,,,,,,,,,,"720,186",,,462,,"259,835","980,483",98.8,,,,,,,,,,,,,,,,,99.4,384,,99.4,384,,,,,,,,,"25,955","25,955","21,420",,,,,14.4,,,,14.4,"34,048",,,174,,174,"233,999",,,,,,,,,,,,"352,978","352,978",311,,"132,689",,,,,,,,"107,000",,156,"256,001",,193,,"495,690",193,,,,,,,,"21,137",,"1,065",,"21,137","1,065",,"37,323",,,,,,,,,,"31,200",,770,"27,164",,"1,258",,"95,687","1,258",,,,"212,722",,"1,030",,"37,323",,,,,,,,,,"260,200",,"1,499","178,149",,"1,659",,"475,672",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,"13,480","38,072","25,872","3,257","11,840","220,011","15,421","327,952","82,638","354,120",,"867,552","155,516",,"104,595","43,941","118,983","46,756","1,337,344",949,"905,888",,"37,489,531",,,"53,838,000","12,299,279","103,626,811",40.43,39.8,,"6,876,000",,"14,242,610",,"21,118,610",270,,"282,840,552","251,821,158",,"500,533","5,000","6,758,411","541,925,654",116.79,,"43,345,000",,,,,,"5,626",,"5,626","49,918",,"212,171","220,716",,"2,222","289,354","155,059",,"879,522","8,907","895,767",,,"10,945,000",,"10,945,000",13.69,"10,945,000",,,,,"2,553,304","5,750,000","909,759,918",,"918,063,223",134.81,,,,,,,"544,181","6,031,519",,"6,575,700",258,"6,575,700",,,,"165,478","165,478","3,865","19,898","158,128",,"298,841","98,374",,"36,783",,"5,385","54,888","494,271","2,661","477,617",,"748,353","119,418",,"88,017",,"79,780","279,342","1,314,910","3,298","1,251,554",,0.85,,,"7,798",112,,"7,911","25,870",,,"5,698",,"1,574","7,272","106,866","7,349",,,,,,,,,,,,"6,288",,,,,"6,288","10,000",,,,,,,"2,733",,,,,,,,,,,,"39,700",,"39,700","20,725",,,,,,,,,,,"933,248",,,"1,034",,"353,186","1,287,468",110,,,,,,,,,,,,,,,,,107,414,,107,414,,,,,,,,"6,322","22,984","29,306","22,349",,56.5,,,14.4,,,,70.9,"34,048",,,88.5,,88.5,"229,894",,,,,,,,,,,,"296,051","296,051",364,,"149,718",,,,,,,,"67,700",,,"332,819",,233,,"550,237",233,,,,,,,,"25,037",,"1,084",,"25,037","1,084",,"32,346",,,,,,,,,,"24,500",,,"43,342",,871,,"100,188",871,,,,"317,820",,"1,020",,"32,346",,,,,,,,,,"114,900",,,"189,982",,"1,496",,"337,228",,,,,,,,,,"10,537",,,,"10,537",,,,,,,,,,,,,,,,,,,,
2021,"13,145","31,928","21,881",694,"12,009","217,647","14,276","311,580","76,899","324,125",,"895,368","167,758",,"105,866","46,841","64,538","49,858","1,330,229","1,077","944,991",,"37,122,240",,,"54,381,477","11,762,686","103,266,404",40.27,35.8,,"6,798,000",,"14,182,620",,"20,980,620",327,,"307,886,894","242,291,797",,"500,533","8,000","6,105,561","556,792,786",173.62,,"43,345,000",,,,,,"5,295",,"5,295","71,712",,"206,412","190,335",,"2,308","268,089","146,000",,"813,145","12,332","827,851",,,,,,24.55,,,,,,"2,823,834","5,750,000","911,085,189","2,500,300","922,159,323",177.41,,,,,,,"523,390","5,952,987",,"6,476,377",215,"6,476,377",,,,"150,299","150,299",577,"24,850","148,559",,"296,916","95,527",,"39,622",,"5,973","49,525","487,563","2,950","483,248",,"756,141","118,699",,"91,315",,"76,132","280,687","1,322,974","4,018","1,227,164",,0.91,,,"8,452",71.5,,"8,524","44,249",,,"4,042",,34.0,"4,076","94,124","4,076",,,,,,,,,,,,"5,446",,,,,"5,446","10,563",,,,,,,"3,212",,,,,,,,,,,,"55,000",,"55,000","46,832",,,,,,,,,,,24,,,695,,"435,737","436,456",100,,,,,,,,,,,,,,,,,96.7,374,,96.7,374,,,,,,,,"9,868","28,437","38,305","43,277",,75.0,,,14.4,,,,89.4,"34,048",,,113,,113,"211,481",,,,,,,,,,,,"321,340","321,340",435,,"56,999",,,,,,,,"127,700",,,"264,448",,282,,"449,147",282,,,,,,,,"17,924",,"1,220",,"17,924","1,220",,"11,335",,,,,,,,,,"30,300",,,"66,101",,"1,139",,"107,735","1,139",,,,"261,988",,908,,"11,335",,,,,,,,,,"271,200",,,"265,228",,"1,710",,"547,762",,,,,,,,,,"16,446",,,,"16,446",,,,,,,,,,,,,,,,,,,,
